"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I247",2011,33,2,1012011,248,"A","O","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",33,33,"Y","N"," "," ",NA,"M","B",12311900,17,5,8,170,"BK","BR","T"," ","R",NA,NA,"ST"," "," ","BROADWAY","WEST 168 STREET",NA,"MANHATTAN",NA,NA,33,"B","6",NA,1000916,245710,"CM",1,85,1,1,2011,2,48,-73.939767,40.841076,1293868080,240,"Washington Heights South","MN36"
"I248",2011,102,3,1012011,250,"A","O","P",2,"ASSAULT",5,"P","Y","N","Y","PL 120.05","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",102,102,"N","N"," "," ",NA,"M","A",2221979,31,5,8,160,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","101 AVENUE","124 STREET",NA,"QUEENS",NA,NA,102,"B"," ",NA,1033659,191126,"CM",1,9,1,1,2011,2,50,-73.821832,40.691135,1293868200,241,"Richmond Hill","QN54"
"I249",2011,108,5,1012011,250,"1","I","P",1,"ASSAULT",10,"P","Y","N","Y","120","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",108,108,"N","N"," "," ",NA,"M","B",4201981,29,5,7,180,"BK","BR","M"," ","R",NA,NA,"APARTMENT","48-53","45 STREET","50 AVENUE","48 AVENUE",NA,"QUEENS",NA,NA,108,"H"," ",NA,1006295,208554,"CM",1,9,1,1,2011,2,50,-73.920449,40.739081,1293868200,242,"Hunters Point-Sunnyside-West Maspeth","QN31"
"I250",2011,30,44,1012011,250,"A","O","P",5,"ROBBERY",5,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N","V","S",NA,"M","B",5041992,18,5,8,160,"BK","BR","T"," ","R",NA,NA,"PARK"," "," ","BRADHURST AVENUE","WEST 150 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",NA,1000691,240368,"CM",1,85,1,1,2011,2,50,-73.940593,40.826414,1293868200,243,"Central Harlem North-Polo Grounds","MN03"
"I251",2011,30,43,1012011,250,"A","O","P",5,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N","V","S",NA,"M","B",7171993,17,5,9,170,"BK","BR","T"," ","R",NA,NA,"PARK"," "," ","BRADHURST AVENUE","WEST 150 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",NA,1000691,240368,"CM",1,85,1,1,2011,2,50,-73.940593,40.826414,1293868200,244,"Central Harlem North-Polo Grounds","MN03"
"I252",2011,30,45,1012011,250,"A","O","P",5,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N","V","S",NA,"M","B",7231994,16,5,8,170,"BK","BR","T"," ","R",NA,NA,"PARK"," "," ","BRADHURST AVENUE","WEST 150 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",NA,1000691,240368,"CM",1,85,1,1,2011,2,50,-73.940593,40.826414,1293868200,245,"Central Harlem North-Polo Grounds","MN03"
"I253",2011,30,5,1012011,250,"A","O","P",1,"FEL/CPW/ROBBERY",10,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N","V","S",NA,"M","B",12311900,17,5,9,140,"BK","BR","M"," ","R",NA,NA,"STREET","89","BRADHURST AVENU","WEST 149 STREET","WEST 145 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",2,1000265,239607,"CM",1,85,1,1,2011,2,50,-73.942134,40.824326,1293868200,246,"Hamilton Heights","MN04"
"I254",2011,30,6,1012011,250,"A","I","P",1,"FEL/ROBBERY/CPW",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N"," "," ",NA,"M","B",12311900,18,5,10,160,"BK","BR","M"," ","R",NA,NA,"PARK","89","BRADHURST AVENU","WEST 149 STREET","WEST 145 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",2,1000265,239607,"CM",1,85,1,1,2011,2,50,-73.942134,40.824326,1293868200,247,"Hamilton Heights","MN04"
"I255",2011,30,9,1012011,250,"A","O","P",1,"FEL/CPW/ROBBERY",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",30,30,"Y","N"," "," ",NA,"M","B",12311900,17,5,10,166,"BK","BR","M"," ","R",NA,NA,"PARK","89","BRADHURST AVENU","WEST 149 STREET","WEST 145 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",2,1000265,239607,"CM",1,85,1,1,2011,2,50,-73.942134,40.824326,1293868200,248,"Hamilton Heights","MN04"
"I256",2011,23,30,1012011,250,"1","O","P",1,"MISD",3,"R","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",23,23,"Y","N"," "," ",NA,"M","B",12311900,26,5,10,180,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","1590","MADISON AVENUE","EAST 107 STREET","EAST 106 STREET",NA,"MANHATTAN",NA,NA,23,"F"," ",36,998318,228575,"CM",1,9,1,1,2011,2,50,-73.949192,40.79405,1293868200,249,"East Harlem South","MN33"
"I257",2011,23,32,1012011,250,"1","O","P",1,"MISD",5,"R","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","Y","N","N","N","N",23,23,"Y","N"," "," ",NA,"M","B",12311900,29,6,2,200,"BK","BR","H"," ","R",NA,NA,"STREET","1590","MADISON AVENUE","EAST 107 STREET","EAST 106 STREET",NA,"MANHATTAN",NA,NA,23,"F"," ",36,998318,228575,"CM",1,9,1,1,2011,2,50,-73.949192,40.79405,1293868200,250,"East Harlem South","MN33"
"I258",2011,23,161,1012011,250,"1","O","P",1,"FELONY",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","Y","Y","N","Y","Y","N","N","N","N",23,23,"N","N"," "," ",NA,"M","P",12311900,18,5,9,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","1590","MADISON AVENUE","EAST 107 STREET","EAST 106 STREET",NA,"MANHATTAN",NA,NA,23,"F"," ",36,998318,228575,"CM",1,9,1,1,2011,2,50,-73.949192,40.79405,1293868200,251,"East Harlem South","MN33"
"I259",2011,30,7,1012011,250,"A","I","P",1,"FEL/CPW/ROBBERY",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"Y","N"," "," ",NA,"Z","B",12311900,16,5,9,150,"BK","BR","M"," ","R",NA,NA,"PARK","89","BRADHURST AVENU","WEST 149 STREET","WEST 145 STREET",NA,"MANHATTAN",NA,NA,30,"D"," ",2,1000265,239607,"CM",1,85,1,1,2011,2,50,-73.942134,40.824326,1293868200,252,"Hamilton Heights","MN04"
"I260",2011,30,34,1012011,255,"A","O","P",2,"MISD/ASSAULT",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",30,30,"N","N"," "," ",NA,"M","P",12311900,16,5,8,130,"BR","BR","T"," ","R",NA,NA,"SIDEWALK","556","WEST 140 STREET","BROADWAY","HAMILTON PLACE",NA,"MANHATTAN",NA,NA,30,"B"," ",NA,997564,239083,"CM",1,9,1,1,2011,2,55,-73.951895,40.822893,1293868500,253,"Hamilton Heights","MN04"
"I261",2011,23,162,1012011,255,"1","O","P",1,"FELONY",3,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",23,23,"Y","N","V","S",NA,"M","Q",12311900,24,5,7,180,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","PARK AVENUE","EAST 110 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999190,229092,"CM",1,20,1,1,2011,2,55,-73.946042,40.795467,1293868500,254,"East Harlem South","MN33"
"I262",2011,7,4,1012011,300,"A","O","P",1,"GRAFFFITI",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N",7,7,"N","Y"," "," ",NA,"M","A",12311900,22,5,10,150,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","HESTER STREET","ESSEX STREET",NA,"MANHATTAN",NA,NA,7,"B","2",NA,987090,199972,"CM",1,59,1,1,2011,3,0,-73.989755,40.715553,1293868800,255,"Chinatown","MN27"
"I263",2011,83,7,1012011,300,"A","I","P",1,"MISD",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",83,83,"N","N"," "," ",NA,"M","B",4181986,24,6,3,210,"BK","BR","T"," ","R",NA,NA,"BUILDING","100","ELDERT STREET","EVERGREEN AVENUE","BUSHWICK AVENUE",NA,"BROOKLYN",NA,NA,83,"B"," ",NA,1008613,189815,"CM",1,9,1,1,2011,3,0,-73.912152,40.687641,1293868800,256,"Bushwick South","BK78"
"I264",2011,23,93,1012011,300,"1","O","H",1,"MISD",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,21,5,7,170,"BK","BR","M"," ","R",NA,NA,"STREET","43","EAST 105 STREET","MADISON AVENUE","5 AVENUE",NA,"MANHATTAN",NA,NA,23,"C"," ",41,997852,228305,"CM",1,20,1,1,2011,3,0,-73.950876,40.79331,1293868800,257,"East Harlem South","MN33"
"I265",2011,73,18,1012011,300,"1","O","T",5,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N",870,870,"Y","N"," "," ",NA,"M","B",12311900,16,6,1,175,"BK","BR","T"," ","R",NA,NA,"SUBWAY"," "," ","JUNIUS STREET","SUTTER AVENUE",NA,"BROOKLYN",NA,NA,73,"I","9",NA,1011263,182761,"CM",1,85,1,1,2011,3,0,-73.902625,40.668272,1293868800,258,"Brownsville","BK81"
"I266",2011,25,29,1012011,300,"1","I","T",1,"ASSAULT",15,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",863,863,"N","N"," "," ",NA,"M","B",12311900,24,6,2,180,"BK","BR","T"," ","R",NA,NA,"BTH R258 POST"," "," ","LEXINGTON AVENUE","EAST 125 STREET",NA,"MANHATTAN",NA,NA,25,"B"," ",NA,1001575,232339,"CM",1,9,1,1,2011,3,0,-73.93742,40.804375,1293868800,259,"East Harlem North","MN34"
"I267",2011,40,317,1012011,300,"1","O","P",1,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N",40,40,"N","N"," "," ",NA,"M","Q",12311900,22,5,10,170,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","BEEKMAN AVENUE","BEECH TERRACE",NA,"BRONX",NA,NA,40,"C","15",NA,1008192,234155,"CM",1,46,1,1,2011,3,0,-73.913512,40.809344,1293868800,260,"Mott Haven-Port Morris","BX39"
"I268",2011,7,3,1012011,300,"A","O","P",1,"ASSAULT",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",7,7,"N","N"," "," ",NA,"M","W",12311900,20,5,9,160,"BR","GR","M"," ","R",NA,NA,"STREET"," "," ","HESTER STREET","ESSEX STREET",NA,"MANHATTAN",NA,NA,7,"B","2",NA,987090,199972,"CM",1,9,1,1,2011,3,0,-73.989755,40.715553,1293868800,261,"Chinatown","MN27"
"I269",2011,23,157,1012011,303,"1","O","P",1,"FELONY",3,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",23,23,"N","N"," ","S",NA,"M","B",12311900,20,5,9,160,"BR","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","MADISON AVENUE","EAST 102 STREET",NA,"MANHATTAN",NA,NA,23,"C"," ",NA,997715,227481,"CM",1,20,1,1,2011,3,3,-73.951372,40.791048,1293868980,262,"East Harlem South","MN33"
"I270",2011,23,158,1012011,303,"1","O","P",1,"FELONY",3,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",23,23,"N","N"," ","S",NA,"M","B",12311900,32,6,2,160,"BR","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","2 AVENUE","EAST 102 STREET",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,999668,226392,"CM",1,20,1,1,2011,3,3,-73.944322,40.788056,1293868980,263,"East Harlem South","MN33"
"I271",2011,23,127,1012011,307,"1","O","H",1,"MISD",3,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",805,805,"N","N","V","S",NA,"M","B",12311900,18,5,6,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," ","EAST 105 STREET","ROOSEVELT DRIVE","1 AVENUE",NA,"MANHATTAN",NA,NA,23,"A"," ",NA,1000710,226718,"CM",1,20,1,1,2011,3,7,-73.940558,40.788949,1293869220,264,"East Harlem South","MN33"
"I272",2011,23,139,1012011,307,"1","O","H",2,"MISD",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",805,805,"Y","N"," "," ",NA,"M","B",12311900,22,6,2,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," ","EAST 105 STREET","ROOSEVELT DRIVE","1 AVENUE",NA,"MANHATTAN",NA,NA,23,"A"," ",NA,1000710,226718,"CM",1,20,1,1,2011,3,7,-73.940558,40.788949,1293869220,265,"East Harlem South","MN33"
"I273",2011,109,35,1012011,309,"A","O","P",5,"CPW/ASSAULT",15,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N",109,109,"Y","N"," "," ",NA,"M","P",12311900,19,5,6,160,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","18 AVENUE","121 STREET",NA,"QUEENS",NA,NA,109,"Q"," ",NA,1026683,224662,"CM",1,20,1,1,2011,3,9,-73.846776,40.783219,1293869340,266,"College Point","QN23"
"I274",2011,109,36,1012011,309,"A","O","P",5,"CPW/ASSAULT",15,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N",109,109,"Y","N"," "," ",NA,"M","Q",12311900,27,6,0,150,"BR","BR","T"," ","R",NA,NA,"STREET"," "," ","18 AVENUE","121 STREET",NA,"QUEENS",NA,NA,109,"Q"," ",NA,1026683,224662,"CM",1,20,1,1,2011,3,9,-73.846776,40.783219,1293869340,267,"College Point","QN23"
"I275",2011,120,5,1012011,310,"A","O","P",5,"CPW",15,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",120,120,"Y","N"," "," ",NA,"F","B",5271989,21,5,5,280,"ZZ","Z","H"," ","R",NA,NA,"STREET","332","VIRGINIA AVENUE","COLTON STREET","DEAD END",NA,"STATEN IS",NA,NA,120,"A"," ",NA,962903,161500,"CM",1,20,1,1,2011,3,10,-74.076883,40.60993,1293869400,268,"Stapleton-Rosebank","SI37"
"I276",2011,120,6,1012011,310,"A","O","P",5,"CPW",15,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",120,120,"Y","N"," "," ",NA,"F","B",6191990,20,5,5,135,"BK","BK","M"," ","R",NA,NA,"STREET","332","VIRGINIA AVENUE","COLTON STREET","DEAD END",NA,"STATEN IS",NA,NA,120,"A"," ",NA,962903,161500,"CM",1,20,1,1,2011,3,10,-74.076883,40.60993,1293869400,269,"Stapleton-Rosebank","SI37"
"I277",2011,120,3,1012011,310,"A","O","P",5,"CPW",15,"P","Y","N","N"," ","Y","DIS. CON",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",120,120,"N","N"," "," ",NA,"F","W",2181990,20,5,4,150,"BK","BK","H"," ","R",NA,NA,"STREET","332","VIRGINIA AVENUE","COLTON STREET","DEAD END",NA,"STATEN IS",NA,NA,120,"A"," ",NA,962903,161500,"CM",1,20,1,1,2011,3,10,-74.076883,40.60993,1293869400,270,"Stapleton-Rosebank","SI37"
"I278",2011,25,20,1012011,310,"1","O","H",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","Y","N","N","Y","N","Y","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",833,833,"Y","N"," "," ",NA,"M","B",12311900,16,5,9,145,"BK","BR","T"," ","R",NA,NA,"SIDEWALK","350","EAST 124 STREET","1 AVENUE","2 AVENUE",NA,"MANHATTAN",NA,NA,25,"A"," ",NA,1002836,231271,"CM",1,20,1,1,2011,3,10,-73.932868,40.801441,1293869400,271,"East Harlem North","MN34"
"I279",2011,120,4,1012011,310,"A","O","P",5,"CPW",15,"P","Y","N","N"," ","Y","DIS. CON",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",120,120,"N","N"," "," ",NA,"M","P",3071981,28,5,10,245,"BK","BK","M"," ","R",NA,NA,"STREET","332","VIRGINIA AVENUE","COLTON STREET","DEAD END",NA,"STATEN IS",NA,NA,120,"A"," ",NA,962903,161500,"CM",1,20,1,1,2011,3,10,-74.076883,40.60993,1293869400,272,"Stapleton-Rosebank","SI37"
"I280",2011,30,18,1012011,310,"A","O","P",2,"MISD",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N",162,162,"Y","N"," "," ",NA,"M","Q",12311900,29,5,9,150,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","AMSTERDAM AVENUE","WEST 144 STREET",NA,"MANHATTAN",NA,NA,30,"C"," ",NA,998614,239692,"CM",1,9,1,1,2011,3,10,-73.948099,40.824563,1293869400,273,"Hamilton Heights","MN04"
"I281",2011,67,28,1012011,310,"1","O","P",3,"FEL",15,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"M","W",12311900,18,5,8,160,"BL","BL","T"," ","R",NA,NA,"DRIVEWAY","198","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005873,180332,"CM",1,20,1,1,2011,3,10,-73.922062,40.661619,1293869400,274,"Rugby-Remsen Village","BK96"
"I282",2011,23,262,1012011,314,"1","O","H",1,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N",805,805,"Y","N"," "," ",NA,"M","B",12311900,23,5,8,160,"BK","BR","M"," ","R",NA,NA,"WALKWAY"," ","EAST 102 STREET","ROOSEVELT DRIVE","1 AVENUE",NA,"MANHATTAN",NA,NA,23,"A"," ",NA,1000329,226031,"CM",1,20,1,1,2011,3,14,-73.941936,40.787064,1293869640,275,"East Harlem South","MN33"
"I283",2011,67,27,1012011,314,"1","O","P",7,"FEL",19,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"Z","Z",12311900,20,5,10,210,"BK","BR","H"," ","R",NA,NA,"DRIVEWAY","198","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005873,180332,"CM",1,20,1,1,2011,3,14,-73.922062,40.661619,1293869640,276,"Rugby-Remsen Village","BK96"
"I284",2011,67,302,1012011,315,"1","O","P",1,"FEL",7,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"F","B",12311900,21,5,3,140,"BK","BR","T"," ","R",NA,NA,"STREET","198","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005873,180332,"CM",1,9,1,1,2011,3,15,-73.922062,40.661619,1293869700,277,"Rugby-Remsen Village","BK96"
